show_id,type,title,director,release_year,rating,description,country,genre
81217745,Movie,Baby Dolls,Vijay Kumar Arora,2019,TV-14,"When two sisters travel from Canada to Punjab to visit their maternal family, they discover an opportunity to mend a broken bond with their grandmother.",India,Comedies
81217745,Movie,Baby Dolls,Vijay Kumar Arora,2019,TV-14,"When two sisters travel from Canada to Punjab to visit their maternal family, they discover an opportunity to mend a broken bond with their grandmother.",India," International Movies"
81217745,Movie,Baby Dolls,Vijay Kumar Arora,2019,TV-14,"When two sisters travel from Canada to Punjab to visit their maternal family, they discover an opportunity to mend a broken bond with their grandmother.",India," Romantic Movies"
80011622,Movie,Cut Bank,Matt Shakman,2014,R,"A small-town dreamer is sure he's landed on a gold mine after accidentally filming a murder but is sucked into a violent tale of greed and deception.",United States,Dramas
80011622,Movie,Cut Bank,Matt Shakman,2014,R,"A small-town dreamer is sure he's landed on a gold mine after accidentally filming a murder but is sucked into a violent tale of greed and deception.",United States," Thrillers"
81165325,Movie,Dead Kids,Mikhail Red,2019,TV-MA,"A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid – until their kidnapping scheme turns deadly.",Philippines,Dramas
81165325,Movie,Dead Kids,Mikhail Red,2019,TV-MA,"A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid – until their kidnapping scheme turns deadly.",Philippines," International Movies"
81165325,Movie,Dead Kids,Mikhail Red,2019,TV-MA,"A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid – until their kidnapping scheme turns deadly.",Philippines," Thrillers"
81217746,Movie,High End Yaariyan,Pankaj Batra,2019,TV-14,"From romantic pursuits to their friendship, a trio of young men navigate the complexities of relationships while sharing a London apartment.",India,Comedies
81217746,Movie,High End Yaariyan,Pankaj Batra,2019,TV-14,"From romantic pursuits to their friendship, a trio of young men navigate the complexities of relationships while sharing a London apartment.",India," International Movies"
81217746,Movie,High End Yaariyan,Pankaj Batra,2019,TV-14,"From romantic pursuits to their friendship, a trio of young men navigate the complexities of relationships while sharing a London apartment.",India," Romantic Movies"
70023451,Movie,Hustle & Flow,Craig Brewer,2005,R,"A pimp with aspirations of grandeur wants to make it as a rapper but discovers that fame isn't all it's cracked up to be in this indie drama.",United States,Dramas
70023451,Movie,Hustle & Flow,Craig Brewer,2005,R,"A pimp with aspirations of grandeur wants to make it as a rapper but discovers that fame isn't all it's cracked up to be in this indie drama.",United States," Independent Movies"
70023451,Movie,Hustle & Flow,Craig Brewer,2005,R,"A pimp with aspirations of grandeur wants to make it as a rapper but discovers that fame isn't all it's cracked up to be in this indie drama.",United States," Music & Musicals"
80188823,Movie,Iron Fists and Kung-Fu Kicks,Serge Ou,2019,TV-MA,"This documentary examines the influence of Hong Kong's martial arts cinema on filmmaking from the Shaw Brothers to modern-day Hollywood blockbusters.",Australia,Documentaries
80188823,Movie,Iron Fists and Kung-Fu Kicks,Serge Ou,2019,TV-MA,"This documentary examines the influence of Hong Kong's martial arts cinema on filmmaking from the Shaw Brothers to modern-day Hollywood blockbusters.",Australia," International Movies"
80182479,Movie,Jindua,Navaniat Singh,2017,TV-14,"An Indian man in Canada marries a local citizen to legalize his immigration status. The only problem? His girlfriend isn't thrilled about his new wife.",India,Dramas
80182479,Movie,Jindua,Navaniat Singh,2017,TV-14,"An Indian man in Canada marries a local citizen to legalize his immigration status. The only problem? His girlfriend isn't thrilled about his new wife.",India," International Movies"
80182479,Movie,Jindua,Navaniat Singh,2017,TV-14,"An Indian man in Canada marries a local citizen to legalize his immigration status. The only problem? His girlfriend isn't thrilled about his new wife.",India," Romantic Movies"
81217743,Movie,Lakeeran,,2016,TV-14,"Guilt-ridden over his involvement in a fatal car accident, a young ex-pat returns to Punjab, falling for a woman who carries traumas of her own.",India,Dramas
81217743,Movie,Lakeeran,,2016,TV-14,"Guilt-ridden over his involvement in a fatal car accident, a young ex-pat returns to Punjab, falling for a woman who carries traumas of her own.",India," International Movies"
81217743,Movie,Lakeeran,,2016,TV-14,"Guilt-ridden over his involvement in a fatal car accident, a young ex-pat returns to Punjab, falling for a woman who carries traumas of her own.",India," Romantic Movies"
81217741,Movie,Mahi NRI,Gaurav Bavdankar,2017,TV-14,"A Punjabi man attempts to build a life in London in hopes of impressing his girlfriend’s mother, who insists her daughter marry a man outside of India.",United Kingdom,Comedies
81217741,Movie,Mahi NRI,Gaurav Bavdankar,2017,TV-14,"A Punjabi man attempts to build a life in London in hopes of impressing his girlfriend’s mother, who insists her daughter marry a man outside of India.",United Kingdom," Dramas"
81217741,Movie,Mahi NRI,Gaurav Bavdankar,2017,TV-14,"A Punjabi man attempts to build a life in London in hopes of impressing his girlfriend’s mother, who insists her daughter marry a man outside of India.",United Kingdom," International Movies"
60024161,Movie,Martin Lawrence Live: Runteldat,David Raynr,2002,R,"This provocative film sheds light on actor-comedian Martin Lawrence's roots, his rise to fame and his walk on the wild side.",United States,Stand-Up Comedy
81151079,TV Show,Morphle,,2011,TV-Y,"Little Mila turns playtime into a series of fun and educational adventures with her magical pet Morphle, who transforms into anything she dreams up!",Netherlands,British TV Shows
81151079,TV Show,Morphle,,2011,TV-Y,"Little Mila turns playtime into a series of fun and educational adventures with her magical pet Morphle, who transforms into anything she dreams up!",Netherlands," Kids' TV"
873159,Movie,Primal Fear,Gregory Hoblit,1996,R,"When a blood-spattered altar boy is found running from a murder scene, his conviction seems certain – but his attorney is determined to win the case.",United States,Dramas
873159,Movie,Primal Fear,Gregory Hoblit,1996,R,"When a blood-spattered altar boy is found running from a murder scene, his conviction seems certain – but his attorney is determined to win the case.",United States," Thrillers"
81217747,Movie,Qismat,Jagdeep Sidhu,2018,TV-PG,"A young villager moves to Chandigarh and falls for his bubbly neighbor, but their love story is affected by several heartbreaking twists of fate.",India,Dramas
81217747,Movie,Qismat,Jagdeep Sidhu,2018,TV-PG,"A young villager moves to Chandigarh and falls for his bubbly neighbor, but their love story is affected by several heartbreaking twists of fate.",India," International Movies"
81217747,Movie,Qismat,Jagdeep Sidhu,2018,TV-PG,"A young villager moves to Chandigarh and falls for his bubbly neighbor, but their love story is affected by several heartbreaking twists of fate.",India," Romantic Movies"
70229213,Movie,Searching for Sugar Man,Malik Bendjelloul,2012,PG-13,"Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol.",Sweden,Documentaries
70229213,Movie,Searching for Sugar Man,Malik Bendjelloul,2012,PG-13,"Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol.",Sweden," International Movies"
70229213,Movie,Searching for Sugar Man,Malik Bendjelloul,2012,PG-13,"Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol.",Sweden," Music & Musicals"
70229213,Movie,Searching for Sugar Man,Malik Bendjelloul,2012,PG-13,"Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol."," United Kingdom",Documentaries
70229213,Movie,Searching for Sugar Man,Malik Bendjelloul,2012,PG-13,"Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol."," United Kingdom"," International Movies"
70229213,Movie,Searching for Sugar Man,Malik Bendjelloul,2012,PG-13,"Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol."," United Kingdom"," Music & Musicals"
70229213,Movie,Searching for Sugar Man,Malik Bendjelloul,2012,PG-13,"Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol."," Finland",Documentaries
70229213,Movie,Searching for Sugar Man,Malik Bendjelloul,2012,PG-13,"Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol."," Finland"," International Movies"
70229213,Movie,Searching for Sugar Man,Malik Bendjelloul,2012,PG-13,"Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol."," Finland"," Music & Musicals"
81194523,TV Show,Suits,,2018,TV-14,A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,South Korea,International TV Shows
81194523,TV Show,Suits,,2018,TV-14,A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,South Korea," Korean TV Shows"
81194523,TV Show,Suits,,2018,TV-14,A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,South Korea," TV Dramas"
80191294,Movie,Sweet Virginia,Jamie M. Dagg,2017,R,"In a remote Alaskan town reeling from a sudden triple murder, a former rodeo champ befriends a lone newcomer with a violent occupation.",United States,Dramas
80191294,Movie,Sweet Virginia,Jamie M. Dagg,2017,R,"In a remote Alaskan town reeling from a sudden triple murder, a former rodeo champ befriends a lone newcomer with a violent occupation.",United States," Independent Movies"
80191294,Movie,Sweet Virginia,Jamie M. Dagg,2017,R,"In a remote Alaskan town reeling from a sudden triple murder, a former rodeo champ befriends a lone newcomer with a violent occupation.",United States," Thrillers"
80191294,Movie,Sweet Virginia,Jamie M. Dagg,2017,R,"In a remote Alaskan town reeling from a sudden triple murder, a former rodeo champ befriends a lone newcomer with a violent occupation."," Canada",Dramas
80191294,Movie,Sweet Virginia,Jamie M. Dagg,2017,R,"In a remote Alaskan town reeling from a sudden triple murder, a former rodeo champ befriends a lone newcomer with a violent occupation."," Canada"," Independent Movies"
80191294,Movie,Sweet Virginia,Jamie M. Dagg,2017,R,"In a remote Alaskan town reeling from a sudden triple murder, a former rodeo champ befriends a lone newcomer with a violent occupation."," Canada"," Thrillers"
70021640,Movie,The Adventures of Sharkboy and Lavagirl,Robert Rodriguez,2005,PG,"A 10-year-old dreamer's imaginary friends – mighty Sharkboy and fire-producing Lavagirl – come to life to seek his help battling a nefarious baddie.",United States,Children & Family Movies
70044689,Movie,The Departed,Martin Scorsese,2006,R,Two rookie Boston cops are sent deep undercover – one inside the gang of a charismatic Irish mob boss and the other double-crossing his own department.,United States,Dramas
70044689,Movie,The Departed,Martin Scorsese,2006,R,Two rookie Boston cops are sent deep undercover – one inside the gang of a charismatic Irish mob boss and the other double-crossing his own department.,United States," Thrillers"
80208793,Movie,The Tribes of Palos Verdes,"Brendan Malloy, Emmett Malloy",2017,R,"When a move to an exclusive seaside community sends her mother and twin brother into a downward spiral, teenager Medina finds solace in surfing.",United States,Dramas
80208793,Movie,The Tribes of Palos Verdes,"Brendan Malloy, Emmett Malloy",2017,R,"When a move to an exclusive seaside community sends her mother and twin brother into a downward spiral, teenager Medina finds solace in surfing.",United States," Independent Movies"
80208793,Movie,The Tribes of Palos Verdes,"Brendan Malloy, Emmett Malloy",2017,R,"When a move to an exclusive seaside community sends her mother and twin brother into a downward spiral, teenager Medina finds solace in surfing.",United States," Sports Movies"
81217742,Movie,Thug Life,Mukesh Vohra,2017,TV-14,A get-rich-quick scheme goes awry when a group of friends stumbles onto a dangerous conspiracy and wind up getting mistaken for the bad guys.,India,Comedies
81217742,Movie,Thug Life,Mukesh Vohra,2017,TV-14,A get-rich-quick scheme goes awry when a group of friends stumbles onto a dangerous conspiracy and wind up getting mistaken for the bad guys.,India," Dramas"
81217742,Movie,Thug Life,Mukesh Vohra,2017,TV-14,A get-rich-quick scheme goes awry when a group of friends stumbles onto a dangerous conspiracy and wind up getting mistaken for the bad guys.,India," International Movies"
81169158,Movie,Wandering Stars,"Syrine Boulanouar, Nekfeu",2019,TV-MA,"Navigating creative pressures and personal upsets, French rapper Nekfeu sets out on a global quest for musical inspiration in this documentary.",France,Documentaries
81169158,Movie,Wandering Stars,"Syrine Boulanouar, Nekfeu",2019,TV-MA,"Navigating creative pressures and personal upsets, French rapper Nekfeu sets out on a global quest for musical inspiration in this documentary.",France," International Movies"
81169158,Movie,Wandering Stars,"Syrine Boulanouar, Nekfeu",2019,TV-MA,"Navigating creative pressures and personal upsets, French rapper Nekfeu sets out on a global quest for musical inspiration in this documentary.",France," Music & Musicals"
81149202,Movie,Why Me?,Tudor Giurgiu,2015,TV-MA,A young prosecutor is assigned a career-making case involving a colleague but soon starts to question the motivations behind the charges.,Romania,Dramas
81149202,Movie,Why Me?,Tudor Giurgiu,2015,TV-MA,A young prosecutor is assigned a career-making case involving a colleague but soon starts to question the motivations behind the charges.,Romania," International Movies"
81149202,Movie,Why Me?,Tudor Giurgiu,2015,TV-MA,A young prosecutor is assigned a career-making case involving a colleague but soon starts to question the motivations behind the charges.,Romania," Thrillers"
81149202,Movie,Why Me?,Tudor Giurgiu,2015,TV-MA,A young prosecutor is assigned a career-making case involving a colleague but soon starts to question the motivations behind the charges.," Bulgaria",Dramas
81149202,Movie,Why Me?,Tudor Giurgiu,2015,TV-MA,A young prosecutor is assigned a career-making case involving a colleague but soon starts to question the motivations behind the charges.," Bulgaria"," International Movies"
81149202,Movie,Why Me?,Tudor Giurgiu,2015,TV-MA,A young prosecutor is assigned a career-making case involving a colleague but soon starts to question the motivations behind the charges.," Bulgaria"," Thrillers"
81149202,Movie,Why Me?,Tudor Giurgiu,2015,TV-MA,A young prosecutor is assigned a career-making case involving a colleague but soon starts to question the motivations behind the charges.," Hungary",Dramas
81149202,Movie,Why Me?,Tudor Giurgiu,2015,TV-MA,A young prosecutor is assigned a career-making case involving a colleague but soon starts to question the motivations behind the charges.," Hungary"," International Movies"
81149202,Movie,Why Me?,Tudor Giurgiu,2015,TV-MA,A young prosecutor is assigned a career-making case involving a colleague but soon starts to question the motivations behind the charges.," Hungary"," Thrillers"
80212701,TV Show,21 Sarfarosh: Saragarhi 1897,,2018,TV-14,"In one of history's greatest last stands, a battalion of 21 Sikh soldiers fights to defend their outpost from attack by over 10,000 Afghans.",India,International TV Shows
80212701,TV Show,21 Sarfarosh: Saragarhi 1897,,2018,TV-14,"In one of history's greatest last stands, a battalion of 21 Sikh soldiers fights to defend their outpost from attack by over 10,000 Afghans.",India," TV Dramas"
70216819,Movie,A Beautiful Life,Andrew Lau Wai-Keung,2011,TV-14,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives.",China,Dramas
70216819,Movie,A Beautiful Life,Andrew Lau Wai-Keung,2011,TV-14,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives.",China," International Movies"
70216819,Movie,A Beautiful Life,Andrew Lau Wai-Keung,2011,TV-14,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives.",China," Romantic Movies"
70216819,Movie,A Beautiful Life,Andrew Lau Wai-Keung,2011,TV-14,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives."," Hong Kong",Dramas
70216819,Movie,A Beautiful Life,Andrew Lau Wai-Keung,2011,TV-14,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives."," Hong Kong"," International Movies"
70216819,Movie,A Beautiful Life,Andrew Lau Wai-Keung,2011,TV-14,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives."," Hong Kong"," Romantic Movies"
70124651,Movie,Accident,Cheang Pou Soi,2009,TV-MA,A contract killer skilled at staging lethal accidents fears he may be a victim of his own strategy when an accomplice dies in a mysterious mishap.,Hong Kong,International Movies
70124651,Movie,Accident,Cheang Pou Soi,2009,TV-MA,A contract killer skilled at staging lethal accidents fears he may be a victim of his own strategy when an accomplice dies in a mysterious mishap.,Hong Kong," Thrillers"
81013509,Movie,"Ayotzinapa, el paso de la tortuga",Enrique García Meza,2018,TV-14,"Delving into the disappearance of 43 college students in Mexico, this documentary seeks to give justice and a voice to the victims and their families.",Mexico,Documentaries
81013509,Movie,"Ayotzinapa, el paso de la tortuga",Enrique García Meza,2018,TV-14,"Delving into the disappearance of 43 college students in Mexico, this documentary seeks to give justice and a voice to the victims and their families.",Mexico," International Movies"
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael.",Norway,Dramas
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael.",Norway," International Movies"
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael.",Norway," Romantic Movies"
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."," Denmark",Dramas
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."," Denmark"," International Movies"
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."," Denmark"," Romantic Movies"
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."," Netherlands",Dramas
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."," Netherlands"," International Movies"
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."," Netherlands"," Romantic Movies"
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."," Sweden",Dramas
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."," Sweden"," International Movies"
81002685,Movie,Battle,Katarina Launing,2018,TV-MA,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael."," Sweden"," Romantic Movies"
70204955,TV Show,Black Butler,,2010,TV-14,"In Victorian London, 12-year-old business magnate Ciel Phantomhive thwarts dangers to the queen as he's watched over by his demon butler, Sebastian.",Japan,Anime Series
70204955,TV Show,Black Butler,,2010,TV-14,"In Victorian London, 12-year-old business magnate Ciel Phantomhive thwarts dangers to the queen as he's watched over by his demon butler, Sebastian.",Japan," International TV Shows"
70285697,Movie,Blind Detective,Johnnie To,2013,TV-MA,"When a cop loses his vision, his detecting skills stay sharp. Luckily, a rookie officer recognizes his extraordinary powers of deduction.",Hong Kong,Action & Adventure
70285697,Movie,Blind Detective,Johnnie To,2013,TV-MA,"When a cop loses his vision, his detecting skills stay sharp. Luckily, a rookie officer recognizes his extraordinary powers of deduction.",Hong Kong," Comedies"
70285697,Movie,Blind Detective,Johnnie To,2013,TV-MA,"When a cop loses his vision, his detecting skills stay sharp. Luckily, a rookie officer recognizes his extraordinary powers of deduction.",Hong Kong," International Movies"
70285697,Movie,Blind Detective,Johnnie To,2013,TV-MA,"When a cop loses his vision, his detecting skills stay sharp. Luckily, a rookie officer recognizes his extraordinary powers of deduction."," China",Action & Adventure
70285697,Movie,Blind Detective,Johnnie To,2013,TV-MA,"When a cop loses his vision, his detecting skills stay sharp. Luckily, a rookie officer recognizes his extraordinary powers of deduction."," China"," Comedies"
70285697,Movie,Blind Detective,Johnnie To,2013,TV-MA,"When a cop loses his vision, his detecting skills stay sharp. Luckily, a rookie officer recognizes his extraordinary powers of deduction."," China"," International Movies"
81018536,Movie,Bobby Robson: More Than a Manager,"Gabriel Clarke, Torquil Jones",2018,TV-14,"Explore the life and times of legendary soccer manager Bobby Robson, whose keen mind for the game was matched only by his devotion to his teams.",United Kingdom,Documentaries
81018536,Movie,Bobby Robson: More Than a Manager,"Gabriel Clarke, Torquil Jones",2018,TV-14,"Explore the life and times of legendary soccer manager Bobby Robson, whose keen mind for the game was matched only by his devotion to his teams.",United Kingdom," International Movies"
81018536,Movie,Bobby Robson: More Than a Manager,"Gabriel Clarke, Torquil Jones",2018,TV-14,"Explore the life and times of legendary soccer manager Bobby Robson, whose keen mind for the game was matched only by his devotion to his teams.",United Kingdom," Sports Movies"
81030201,Movie,Break Up 100,Lawrence Cheng,2014,TV-14,"After their 99th breakup, a career woman and her carefree partner open a cafe where customers can put up souvenirs of past relationships.",Hong Kong,Comedies
81030201,Movie,Break Up 100,Lawrence Cheng,2014,TV-14,"After their 99th breakup, a career woman and her carefree partner open a cafe where customers can put up souvenirs of past relationships.",Hong Kong," International Movies"
81030201,Movie,Break Up 100,Lawrence Cheng,2014,TV-14,"After their 99th breakup, a career woman and her carefree partner open a cafe where customers can put up souvenirs of past relationships.",Hong Kong," Romantic Movies"
81024726,Movie,Chal Bhaag,Prakash Balwant Saini,2014,TV-14,Three petty criminals find themselves in a pickle when police wrongly charge them with the murder of an important politician.,India,Comedies
81024726,Movie,Chal Bhaag,Prakash Balwant Saini,2014,TV-14,Three petty criminals find themselves in a pickle when police wrongly charge them with the murder of an important politician.,India," Dramas"
81024726,Movie,Chal Bhaag,Prakash Balwant Saini,2014,TV-14,Three petty criminals find themselves in a pickle when police wrongly charge them with the murder of an important politician.,India," International Movies"
81015153,Movie,Crossroads: One Two Jaga,Nam Ron,2018,TV-14,"In Kuala Lumpur, an abused domestic worker tries to escape to Indonesia, while an idealistic cop insists on fighting corruption  – at a heavy price.",Malaysia,Dramas
81015153,Movie,Crossroads: One Two Jaga,Nam Ron,2018,TV-14,"In Kuala Lumpur, an abused domestic worker tries to escape to Indonesia, while an idealistic cop insists on fighting corruption  – at a heavy price.",Malaysia," International Movies"
81030198,Movie,"Don't Go Breaking My Heart",Johnnie To,2011,TV-PG,"A financial analyst succumbs to a love triangle with a hard-drinking architect and a promiscuous investment bro, who soon becomes her boss.",Hong Kong,Comedies
81030198,Movie,"Don't Go Breaking My Heart",Johnnie To,2011,TV-PG,"A financial analyst succumbs to a love triangle with a hard-drinking architect and a promiscuous investment bro, who soon becomes her boss.",Hong Kong," International Movies"
81030198,Movie,"Don't Go Breaking My Heart",Johnnie To,2011,TV-PG,"A financial analyst succumbs to a love triangle with a hard-drinking architect and a promiscuous investment bro, who soon becomes her boss.",Hong Kong," Romantic Movies"
80017265,Movie,"Don't Go Breaking My Heart 2",Johnnie To,2014,TV-14,"Zixin is about to marry Qihong, but her gallivanting ex returns to wreak havoc as mistaken identities and love triangles stir up the lovers' paradise.",Hong Kong,Comedies
80017265,Movie,"Don't Go Breaking My Heart 2",Johnnie To,2014,TV-14,"Zixin is about to marry Qihong, but her gallivanting ex returns to wreak havoc as mistaken identities and love triangles stir up the lovers' paradise.",Hong Kong," International Movies"
80017265,Movie,"Don't Go Breaking My Heart 2",Johnnie To,2014,TV-14,"Zixin is about to marry Qihong, but her gallivanting ex returns to wreak havoc as mistaken identities and love triangles stir up the lovers' paradise.",Hong Kong," Romantic Movies"
80017265,Movie,"Don't Go Breaking My Heart 2",Johnnie To,2014,TV-14,"Zixin is about to marry Qihong, but her gallivanting ex returns to wreak havoc as mistaken identities and love triangles stir up the lovers' paradise."," China",Comedies
80017265,Movie,"Don't Go Breaking My Heart 2",Johnnie To,2014,TV-14,"Zixin is about to marry Qihong, but her gallivanting ex returns to wreak havoc as mistaken identities and love triangles stir up the lovers' paradise."," China"," International Movies"
80017265,Movie,"Don't Go Breaking My Heart 2",Johnnie To,2014,TV-14,"Zixin is about to marry Qihong, but her gallivanting ex returns to wreak havoc as mistaken identities and love triangles stir up the lovers' paradise."," China"," Romantic Movies"
81024716,Movie,Faraar,Baljit Singh Deo,2015,TV-14,"When a man is arrested on arrival in America because authorities mistake him for a wanted gangster, a new friend tries to help him prove his innocence.",Australia,Action & Adventure
81024716,Movie,Faraar,Baljit Singh Deo,2015,TV-14,"When a man is arrested on arrival in America because authorities mistake him for a wanted gangster, a new friend tries to help him prove his innocence.",Australia," Dramas"
81024716,Movie,Faraar,Baljit Singh Deo,2015,TV-14,"When a man is arrested on arrival in America because authorities mistake him for a wanted gangster, a new friend tries to help him prove his innocence.",Australia," International Movies"
80106306,Movie,Helios,"Leung Lok Man, Luk Kim-ching",2015,TV-MA,"When master criminal Helios steals a mobile WMD, rival agents from Hong Kong, South Korea and China must join forces to recover the device.",Hong Kong,Action & Adventure
80106306,Movie,Helios,"Leung Lok Man, Luk Kim-ching",2015,TV-MA,"When master criminal Helios steals a mobile WMD, rival agents from Hong Kong, South Korea and China must join forces to recover the device.",Hong Kong," International Movies"
80106306,Movie,Helios,"Leung Lok Man, Luk Kim-ching",2015,TV-MA,"When master criminal Helios steals a mobile WMD, rival agents from Hong Kong, South Korea and China must join forces to recover the device."," China",Action & Adventure
80106306,Movie,Helios,"Leung Lok Man, Luk Kim-ching",2015,TV-MA,"When master criminal Helios steals a mobile WMD, rival agents from Hong Kong, South Korea and China must join forces to recover the device."," China"," International Movies"
80106306,Movie,Helios,"Leung Lok Man, Luk Kim-ching",2015,TV-MA,"When master criminal Helios steals a mobile WMD, rival agents from Hong Kong, South Korea and China must join forces to recover the device."," United States",Action & Adventure
80106306,Movie,Helios,"Leung Lok Man, Luk Kim-ching",2015,TV-MA,"When master criminal Helios steals a mobile WMD, rival agents from Hong Kong, South Korea and China must join forces to recover the device."," United States"," International Movies"
60034549,Movie,Hellboy,Guillermo del Toro,2004,PG-13,"This fast-paced action flick tells the dark story of Hellboy, a charismatic demon who's put on Earth by the Nazis to terrorize the rest of the world.",United States,Action & Adventure
60034549,Movie,Hellboy,Guillermo del Toro,2004,PG-13,"This fast-paced action flick tells the dark story of Hellboy, a charismatic demon who's put on Earth by the Nazis to terrorize the rest of the world.",United States," Cult Movies"
60034549,Movie,Hellboy,Guillermo del Toro,2004,PG-13,"This fast-paced action flick tells the dark story of Hellboy, a charismatic demon who's put on Earth by the Nazis to terrorize the rest of the world.",United States," Sci-Fi & Fantasy"
80135353,Movie,Line Walker,Jazz Boon,2016,TV-MA,A Hong Kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.,China,Action & Adventure
80135353,Movie,Line Walker,Jazz Boon,2016,TV-MA,A Hong Kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.,China," Dramas"
80135353,Movie,Line Walker,Jazz Boon,2016,TV-MA,A Hong Kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.,China," International Movies"
80135353,Movie,Line Walker,Jazz Boon,2016,TV-MA,A Hong Kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.," Hong Kong",Action & Adventure
80135353,Movie,Line Walker,Jazz Boon,2016,TV-MA,A Hong Kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.," Hong Kong"," Dramas"
80135353,Movie,Line Walker,Jazz Boon,2016,TV-MA,A Hong Kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.," Hong Kong"," International Movies"
70126809,Movie,Look for a Star,Andrew Lau Wai-Keung,2009,TV-PG,"While keeping his identity secret, a real estate billionaire tries to woo an outspoken croupier who talks gamblers out of losing their money.",Hong Kong,Comedies
70126809,Movie,Look for a Star,Andrew Lau Wai-Keung,2009,TV-PG,"While keeping his identity secret, a real estate billionaire tries to woo an outspoken croupier who talks gamblers out of losing their money.",Hong Kong," International Movies"
